language_name,language_code,lexemes,word_id,word_meaning,word_orthographic_form,word_phonological_form,word_gloss,word_notes
German,deu,220,125,river,Fluss,flʊs,,
German,deu,220,126,road,Landstraße,'lantʃtra:sə,,Also 'Straße'. Borrowed from Latin.
German,deu,220,126,road,Weg,vɛk,,
German,deu,220,127,root,Wurzel,'vʊt͜sl̩,,
German,deu,220,128,rope,Seil,zaĭl,,
German,deu,220,129,rotten,faul,faŭl,,
German,deu,220,130,round,rund,rʊnt,,
German,deu,220,131,rub,reiben,'raĭbn̩,,
German,deu,220,132,salt,Salz,zalt͜s,,
German,deu,220,133,sand,Sand,sant,,
German,deu,220,134,say,sagen,'za:gn̩,,
German,deu,220,135,scratch,kratzen,'krat͜sn̩,,
German,deu,220,136,sea,Ozean,'o:t͜sea:n,,"split from DKB, < Gr. ..."
German,deu,220,136,sea,Meer,me:ɐ̯,,split from DKB
German,deu,220,136,sea,See,ze:,,split from DKB
German,deu,220,137,see,sehen,'ze:ən,,
German,deu,220,138,seed,Saat,za:t,,
German,deu,220,139,sew,nähen,'nɛ:ən,,
German,deu,220,140,sharp,scharf,ʃarf,,
German,deu,220,141,short,kurz,kʊrt͜s,,
German,deu,220,142,sing,singen,'zɪŋən,,
German,deu,220,143,sit,sitzen,'sɪt͜sn̩,,
German,deu,220,144,skin,Haut,haŭt,,
German,deu,220,145,sky,Himmel,'hɪml̩,,
German,deu,220,146,sleep,schlafen,ʃla:fn̩,,
German,deu,220,147,small,klein,klaĭn,,
German,deu,220,148,smell,riechen,'ri:çn̩,,
German,deu,220,149,smoke,Rauch,raŭx,,
German,deu,220,150,smooth,glatt,glat,,
German,deu,220,151,snake,Schlange,'ʃlaŋə,,
German,deu,220,152,snow,Schnee,ʃne:,,
German,deu,220,153,some,etwas,'ɛtvas,,= ET (< *ati?) + ...
German,deu,220,154,spit,speien,'ʃpe‿iən,,
German,deu,220,155,split,spalten,'ʃpaltn̩,,
German,deu,220,156,squeeze,drücken,'drʏkn̩,,
German,deu,220,157,stab,erstechen,ɛɐ̯'ʃtɛçn̩,,
German,deu,220,158,stand,stehen,'ʃte:ən,,
German,deu,220,159,star,Stern,ʃtɛrn,,
German,deu,220,160,stick,Stock,ʃtɔk,,
German,deu,220,161,stone,Stein,ʃtaĭn,,
German,deu,220,162,straight,gerade,gə'ra:də,,
German,deu,220,163,suck,saugen,'zaŭgn̩,,
German,deu,220,164,sun,Sonne,'zɔnə,,
German,deu,220,165,swell,schwellen,'ʃvɛlən,,
German,deu,220,166,swim,schwimmen,'ʃvɪmən,,
German,deu,220,167,tail,Schwanz,ʃvant͜s,,
German,deu,220,168,that,das,das,,split from DKB
German,deu,220,168,that,jener,je:nɐ,,split from DKB
German,deu,220,169,there,dort,dɔrt,,
German,deu,220,170,they,sie,zi:,,
German,deu,220,171,thick,dick,dɪk,,
German,deu,220,172,thin,dünn,dʏn,,
German,deu,220,173,think,denken,'dɛŋkn̩,,
German,deu,220,174,this,dies,di:s,,
German,deu,220,175,thou,du,du:,,
German,deu,220,176,three,drei,draĭ,,
German,deu,220,177,throw,werfen,'vɛrfn̩,,
German,deu,220,178,tie,binden,'bɪndn̩,,
German,deu,220,179,tongue,Zunge,'t͜sʊŋə,,
German,deu,220,180,tooth,Zahn,t͜sa:n,,
German,deu,220,181,tree,Baum,baŭm,,
German,deu,220,182,turn,wenden,'vɛndn̩,,
German,deu,220,183,two,zwei,t͜svaĭ,,
German,deu,220,184,vomit,ausbrechen,'aŭsbrɛçn̩,,
German,deu,220,185,walk,gehen,'ge:ən,,Also 'spazieren (gehen)'.
German,deu,220,186,warm,warm,varm,,
German,deu,220,187,wash,waschen,'vaʃn̩,,
German,deu,220,188,water,wasser,'vasɐ,,
German,deu,220,189,we,wir,vi:ɐ̯,,
German,deu,220,190,wet,nass,nas,,
German,deu,220,191,what,was,vas,,
German,deu,220,192,when,wann,van,,
German,deu,220,193,where,wo,vo:,,
German,deu,220,194,white,weiss,vaĭs,,
German,deu,220,195,who,wer,ve:ɐ̯,,
German,deu,220,196,wide,breit,braĭt,,
German,deu,220,197,wife,Gattin,'gatɪn,,split from DKB
German,deu,220,197,wife,Frau,fraŭ,,split from DKB
German,deu,220,198,wind,wind,vɪnt,,
German,deu,220,199,wing,Flügel,'flʏ:gl̩,,
German,deu,220,200,wipe,wischen,'vɪʃn̩,,
German,deu,220,201,with,mit,mɪt,,
German,deu,220,202,woman,Frau,fraŭ,,
German,deu,220,202,woman,Weib,vaĭp,,
German,deu,220,203,woods,Wald,valt,,
German,deu,220,204,worm,Wurm,vʊrm,,
German,deu,220,206,year,Jahr,ja:ɐ̯,,
German,deu,220,207,yellow,gelb,gɛlp,,
German,deu,220,205,you,ihr,i:ɐ̯,,
Latin,lat,242,82,I,ego,ˈego,I,Old Latin egō (i.e. /egoː/). ...
Latin,lat,242,1,all,omnis,ˈomnis,"the whole, all",G.sg. omnis. 'etymologically dubious' (Buck ...
Latin,lat,242,1,all,tōtus,ˈtoːtus,"the whole of, all",EXCLUDED.
Latin,lat,242,2,and,et,et,"and, too",
Latin,lat,242,3,animal,bestia,ˈbestia,"beast, animal; beast of prey",EXCLUDED.
Latin,lat,242,3,animal,animal,ˈanimal,"a living creature, animal",gen. animālis
Latin,lat,242,4,ashes,cinis,ˈkinis,"residue from a fire, ashes",gen. cineris
Latin,lat,242,5,at,ad,ad,"at, near, beside",Cf. OLD s.v. ad (C) ...
Latin,lat,242,6,back,tergum,ˈtergum,"hinder part of the human body, back",gen. tergī. (Used of men ...
Latin,lat,242,6,back,dorsum,ˈdorsum,"hinder part of the body, back",EXCLUDED.
Latin,lat,242,7,bad,malus,ˈmalus,bad,gen. malī
Latin,lat,242,8,bark,cortex,ˈkorteks,"outer covering of a tree, bark",gen. corticis
Latin,lat,242,9,because,quod,kʷod,,
Latin,lat,242,10,belly,uenter,ˈwenter,"the lower part of the human torso, belly, abdomen",gen. uentris
Latin,lat,242,11,big,grandis,ˈɡrandis,"large, great",EXCLUDED.
Latin,lat,242,11,big,magnus,ˈmaŋnus,"great in size or extent, big","G.sg. magnī; magnus, magna, magnum"
Latin,lat,242,12,bird,auis,ˈawis,bird,G.sg. auis
Latin,lat,242,13,bite,mordēre,morˈdeːre,"to wound with the teeth (beak), bite","mordĕõ, mordēre, momordī, morsum"
Latin,lat,242,14,black,niger,ˈniɡer,"dark in colour, black",Used in contrast to 'white' ...
Latin,lat,242,14,black,āter,ˈaːter,"black, dark coloured","EXCLUDE. ātra (f.), ātrum (n.). ..."
Latin,lat,242,15,blood,cruor,'kruor,blood (fresh or clotted) from a wound,gen. cruōris. EXCLUDED. Exact meaning ...
Latin,lat,242,15,blood,sanguīs,ˈsaŋgwiːs,blood (in its normal fluid state),gen. sanguinis
Latin,lat,242,16,blow,flāre,ˈflaːre,"to blow (intrans., used of winds, people)","flō, flāre, flāuī, flātum"
Latin,lat,242,17,bone,os,os,bone,gen. ossis
Latin,lat,242,18,breast,sinus,ˈsinus,cavity or fold produced by the looping of a garment,EXCLUDED. Meaning 'breast' by metonymy ...
Latin,lat,242,18,breast,mamma,ˈmamːa,breast (mammary gland); udder (in animals),EXCLUDED. AF mamilla
Latin,lat,242,18,breast,pectus,ˈpektus,"front of the thorax or chest, breast",gen. pectoris. Cognate with /lexeme/27211? ...
Latin,lat,242,19,breathe,spīrāre,spiːˈraːre,"to breathe, respire","spīrō, spīrāre, spīrāuī, spīrātum"
Latin,lat,242,20,burn,cremāre,kreˈmaːre,burn; cremate,EXCLUDED.
Latin,lat,242,20,burn,ūrō,ˈuːroː,to burn,"ūrō, ūrere, ūssi, ūstum. ""brenne, ..."
Latin,lat,242,20,burn,ardēre,arˈdeːre,to catch alight. burn,"ārdeō, ārdēre, ārsī, ārsum"
Latin,lat,242,21,child,puer,ˈpuer,"non-adult male, boy",Gen. puerī.
Latin,lat,242,22,cloud,nūbēs,ˈnuːbeːs,cloud,G.sg. nūbis
Latin,lat,242,22,cloud,nimbus,ˈnimbus,"rain-cloud, downpour",EXCLUDED.
Latin,lat,242,23,cold,frīgidus,ˈfriːgidus,"cold, chilly",G.sg.m. frīgidī (adjective)
Latin,lat,242,24,come,uenīre,weˈniːre,to come,"ueniō, uenīre, uēnī, uentum"
Latin,lat,242,25,count,numerāre,numeˈraːre,"to add up, count","numerō, numerāre, numerāvī, numerātum"
Latin,lat,242,26,cut,secāre,seˈkaːre,to cut,"secō, secāre, secuī, sectum"
Latin,lat,242,27,day,diēs,ˈdieːs,"the period from sunrise to sunset, day",gen. diēī
Latin,lat,242,28,die,morī,ˈmoriː,to die,"Middle (deponent) verb: morior, morī, ..."
Latin,lat,242,29,dig,fodere,ˈfodere,to dig,"fodiō, fodere, fōdī, fossum; identical ..."
Latin,lat,242,30,dirty,sordidus,ˈsordidus,"foul with dirt, dirty, grimy, filthy, unwashed",cognate with 'black' in /cognate/188/ ...
Latin,lat,242,31,dog,canis,ˈkanis,"dog, hound",G.sg. canis
Latin,lat,242,32,drink,bibere,ˈbibere,to drink (a liquid),"bibō, bibere, bibī"
Latin,lat,242,33,dry,siccus,ˈsikːus,"free from extraneous moisture, dry","adj. siccus, sicca, siccum. (G.sg.m. ..."
Latin,lat,242,34,dull,hebes,ˈhebes,"having a dull edge or point, blunt",G.sg. hebetis; etym. dub. (Buck)
Latin,lat,242,34,dull,obtūsus,obtuːsus,dull,EXCLUDED.
Latin,lat,242,35,dust,puluis,ˈpulwis,"dust (lying on ground, surfaces, etc.)",G.sg. pulueris
Latin,lat,242,36,ear,auris,ˈauris,ear,G.sg. auris
Latin,lat,242,37,earth,humus,ˈhumus,"surface of the earth, ground",G.sg. humī; EXCLUDED.
Latin,lat,242,37,earth,terra,ˈterːa,"the ground, the substance of the earth",G.sg. terrae
Latin,lat,242,38,eat,edere,ˈedere,to eat,"edō, edere, ēdī, ēsus (irregular ..."
Latin,lat,242,39,egg,ōuum,ˈoːwum,egg,G.sg. ōuī
Latin,lat,242,40,eye,oculus,ˈokulus,eye,G.sg. oculī
Latin,lat,242,41,fall,cadere,ˈkadere,"to fall (down, over)","cadō, cadere, cecidī, cāsum"
Latin,lat,242,42,far,longē,ˈlongeː,"over a great extent, a long way, far",EXCLUDED.
Latin,lat,242,42,far,procul,ˈprokul,"in a position some distance away; far away, far","Evidently related to procere, procerus, ..."
Latin,lat,242,43,fat,crassus,ˈkrasːus,"fat, stout, plump",EXCLUDED.
Latin,lat,242,43,fat,adeps,ˈadeps,"soft animal fat as used for various purposes, lard, grease",G.sg. adipis.
Latin,lat,242,44,father,pater,ˈpater,father,gen. patris
Latin,lat,242,45,fear,timēre,tiˈmeːre,"to experience fear, be afraid","timeō, timēre, timuī"
Latin,lat,242,46,feather,plūma,ˈpluːma,"a feather; a growth of feathers, plumage",Gen. plūmae
Latin,lat,242,46,feather,penna,ˈpenːa,a wing (of a bird or other creature); feather,G.sg. pennae; also 'wing' EXCLUDED.
Latin,lat,242,47,few,paucī,ˈpau̯kiː,"a small number, few",G.pl. paucōrum. Grammatically plural in ...
Latin,lat,242,48,fight,pugnāre,pugˈnaːre,to fight,"pugnō, pugnāre, pugnāuī, pugnātum"
Latin,lat,242,49,fingernail,unguis,ˈungwis,nail,gen. unguis
Latin,lat,242,50,fire,ignis,ˈignis,"the process of combustion, fire",gen. ignis
Latin,lat,242,51,fish,piscis,ˈpiskis,fish,gen. piscis
Latin,lat,242,52,five,quīnque,ˈkʷiːnkʷe,five,Indeclinable.
Latin,lat,242,53,float,fluitāre,fluiˈtaːre,"to be carried about or along by the waves, float, drift","fluitō, fluitāre, fluitāvī, fluitātum. Buck ..."
Latin,lat,242,54,flow,fluere,ˈfluere,"to flow, run (of liquid movement)","fluō, fluere, fluxī, fluxum. Also ..."
Latin,lat,242,55,flower,flōs,floːs,"flower, blossom, bloom",gen. flōris.
Latin,lat,242,56,fly,uolāre,woˈlaːre,to fly,"uolō, uolāre, uolāvī, uolātum"
Latin,lat,242,57,fog,nebula,ˈnebula,"mist, fog",G.sg. nebulae. From PIE *nebh-elah₂ ...
Latin,lat,242,58,foot,pēs,peːs,foot,gen. pedis
Latin,lat,242,59,four,quattuor,ˈkʷatːuor,four,
Latin,lat,242,60,freeze,gelāre,geˈlaːre,"turn to ice, freeze","gelō, gelāre, gelāuī, gelātum"
Latin,lat,242,61,fruit,pōmum,ˈpoːmum,"fruit, orchard fruit",G.sg. pōmī; etym. dub.
Latin,lat,242,62,full,plēnus,pleːnus,"containing within itself all that it will hold, full","G.sg. plēnī; plēnus, plēna, plēnum."
Latin,lat,242,63,give,dare,ˈdare,to give,"dō, dare, dedī, datum."
Latin,lat,242,64,good,bonus,ˈbonus,good,"G.sg. bonī; bonus, bona, bonum. ..."
Latin,lat,242,65,grass,grāmen,ˈgraːmen,grass,G.sg. grāminis. (Used in plural ...
Latin,lat,242,65,grass,herba,ˈherba,a small plant or herb,EXCLUDED.
Latin,lat,242,66,green,uiridis,ˈwiridis,"green (as the colour of growing plants, foliage, and sim.)",G.sg. uiridis
Latin,lat,242,67,guts,intestīna,intesˈtiːna,"intestines, guts",Lit. pl. of intestīnum 'the ...
Latin,lat,242,68,hair,capillī,kaˈpilːiː,hair,G.pl. capillōrum. Plural noun; capillus ...
Latin,lat,242,69,hand,manus,ˈmanus,hand,G.sg. manūs. Also 'forepaw' (of ...
Latin,lat,242,70,he,is,is,he,"Anaphoric pronoun (f.sg. ea, n.sg ..."
Latin,lat,242,71,head,caput,ˈkaput,head (of humans or animals),G.sg. capitis
Latin,lat,242,72,hear,audīre,au̯ˈdiːre,to hear,"audiō, audīre, audīuī, audītum"
Latin,lat,242,73,heart,cor,kor,heart,G.sg. cordis
Latin,lat,242,74,heavy,grauis,ˈɡrawis,"heavy, weighty",G.sg. grauis
Latin,lat,242,75,here,hīc,hiːk,"in this place, here","Adv. related to hic, haec, ..."
Latin,lat,242,76,hit,ferīre,feˈriːre,to strike (with the hand or other part of the body),"feriō, ferīre (no perf., p.p.p. ..."
Latin,lat,242,77,hold,tenēre,teˈneːre,"to hold in the hand or other part of the body, grasp","teneō, tenēre, tenuī, tentum"
Latin,lat,242,78,horn,cornū,ˈkornuː,horn (of an animal),G.sg. cornūs
Latin,lat,242,79,how,quī,kʷiː,By what means? In what way? How?,"Old ablative, locative, or instrumental ..."
Latin,lat,242,79,how,quōmodo,ˈkʷoːmodo,In what way? How?,Univerbation of phrase quō modō ...
Latin,lat,242,79,how,quam,kʷam,to what degree? to what extent?,EXCLUDED.
Latin,lat,242,80,hunt,uēnāri,weːˈnaːri,"to go hunting, hunt","uēnor, uenāri, uenātum (middle/deponent verb)"
Latin,lat,242,81,husband,marītus,maˈriːtus,"husband, married person",G.sg. marītī. As masculine the ...
Latin,lat,242,83,ice,glaciēs,glaˈkieːs,ice,G.sg. glaciēī
Latin,lat,242,84,if,sī,siː,"if, supposing that",
Latin,lat,242,85,in,in,in,"in, within; into",Preposition. Meaning with motion 'into' ...
Latin,lat,242,86,kill,occīdere,oˈkːiːdere,"to cause the death of, kill, slaughter",EXCLUDED.
Latin,lat,242,86,kill,interficere,interˈfikere,"to do away with, put to death, kill","interficiō, interficere, interfēcī, interfectum"
Latin,lat,242,87,knee,genu,ˈɡenu,"knee of a human being, corresponding part in other creatures",gen. genūs
Latin,lat,242,88,know,scīre,ˈskiːre,to know (a fact),"sciō, scīre, scīuī, scītum"
Latin,lat,242,88,know,nōscere,ˈnoːskere,"come to know, recognise",EXCLUDED. Early Latin gnōscere.
Latin,lat,242,89,lake,lacus,ˈlakus,"lake, pond, pool",gen. lacūs
Latin,lat,242,90,laugh,rīdēre,riːˈdeːre,to laugh,"rīdeō, rīdēre, rīsī, rīsum"
Latin,lat,242,91,leaf,folium,ˈfolium,leaf (of a plant),gen. foliī
Latin,lat,242,92,left,sinister,siˈnister,"situated on the left side, left","sinister, sinistra, sinistrum"
Latin,lat,242,93,leg,crūs,kruːs,"leg (of a man, beast, etc.)",gen. crūris.
Latin,lat,242,94,lie,iacēre,jaˈkeːre,"to be in a recumbent position, lie","iaceō, iacēre, iacuī, iacitum"
Latin,lat,242,95,live,uīuere,ˈwiːwere,"to be alive, live","uīuō, uīuere, uīxī, uīctum"
Latin,lat,242,96,liver,iecur,ˈjekur,liver,gen. iecoris or iecinoris
Latin,lat,242,97,long,longus,ˈlongus,"having (great) linear extent, long","gen. longī; longus, longa, longum"
Latin,lat,242,98,louse,pēdiculus,peːˈdikulus,louse,gen. pedīculī
Latin,lat,242,99,man,uir,wir,"adult male person, man",gen. uirī
Latin,lat,242,100,many,multī,multiː,many,"gen. multōrum; (fem. multae, neut. ..."
Latin,lat,242,101,meat,carō,ˈkaroː,flesh (of animals); meat (as prepared or intended for eating),gen. carnis; cf. Umb. karu ...
Latin,lat,242,102,moon,lūna,ˈluːna,moon,gen. lūnae; cognate with /lexeme/21993/
Latin,lat,242,103,mother,māter,ˈmaːter,mother,gen. mātris
Latin,lat,242,104,mountain,mōns,moːns,"mountain, hill",gen. montis
Latin,lat,242,105,mouth,ōs,oːs,mouth (of a person or animal),gen. ōris.
Latin,lat,242,106,name,nōmen,ˈnoːmen,name,gen. nōminis
Latin,lat,242,107,narrow,angustus,aŋˈgustus,"narrow, confined, small (of or in space)",gen. angustī; antonym 'lātus'
Latin,lat,242,108,near,prope,ˈprope,"at a short distance, in close proximity, near, nearby","comp. propius, superl. proxime"
Latin,lat,242,109,neck,collum,ˈkolːum,the neck (of men and animals),G.sg. collī
Latin,lat,242,110,new,nouus,ˈnowus,"made or brought into existence for the first time, new",gen. nouī
Latin,lat,242,111,night,nox,noks,"the time between sunset and sunrise, night",gen. noctis
Latin,lat,242,112,nose,nāsus,ˈnaːsus,nose,gen. nāsī
Latin,lat,242,113,not,nōn,noːn,not,Adv. Regular negative of a ...
Latin,lat,242,114,old,uetus,ˈwetus,"having lived/been in existence for a long time, old",gen. ueteris
Latin,lat,242,115,one,ūnus,ˈuːnus,"one (in number), a single",gen. ūnius
Latin,lat,242,116,other,alius,ˈalius,"other, another","G.sg. alīus; alius alia, aliud"
Latin,lat,242,116,other,alter,ˈalter,"other, other (of two)","G.sg. alterius; alter, altera, alterum"
Latin,lat,242,117,person,persōna,perˈsoːna,mask (as worn by actors); character (in a play),EXCLUDED.
Latin,lat,242,117,person,homō,ˈhomoː,,gen. hominis
Latin,lat,242,118,play,lūdere,ˈluːdere,"to play, sport, play a game, have fun, make merry, amuse oneself","lūdō, lūdere, lūsī, lūsus; IE ..."
Latin,lat,242,119,pull,trahere,ˈtrahere,"move by pulling, drag","trahō, trahere, taxī, tractum"
Latin,lat,242,120,push,trūdere,ˈtruːdere,"to thrust, push, shove","trūdō, trūdere, trūsī, trūsum; < ..."
Latin,lat,242,121,rain,pluuia,ˈpluwia,"fall of rain, rain",gen.sg. pluuiae
Latin,lat,242,122,red,ruber,ˈruber,red (including shades of orange),"ruber, rubra, rubrum (G.sg.m. rubrī)"
Latin,lat,242,123,right,rectus,ˈrektus,"straight, correct","G.sg. rectī; rectus, recta, rectum; ..."
Latin,lat,242,124,rightside,dexter,ˈdekster,"situated on the right side, right-hand","dexter, dextera, dexterum (G.sg.m. dexterī)"
Latin,lat,242,125,river,flūmen,ˈfluːmen,a river or stream,G.sg. flūminis
Latin,lat,242,126,road,via,ˈwia,"a track made for the purpose of travel from one place to another, road",G.sg. viae
Latin,lat,242,126,road,sēmita,seːmita,"side-path, pavement, alley",EXCLUDED.
Latin,lat,242,127,root,rādix,ˈraːdiks,"root (of a plant, tree, etc.)",G.sg. rādīcis
Latin,lat,242,128,rope,fūnis,ˈfuːnis,"rope, cable",G.sg. fūnis.
Latin,lat,242,129,rotten,putridus,ˈputridus,"rotten, decaying","G.sg. putridī. Cf. putris, -is ..."
Latin,lat,242,130,round,rotundus,roˈtundus,"shaped like a wheel, round, circular","gen.sg. rotundī; rotundus, rotunda, rotundum"
Latin,lat,242,131,rub,fricāre,friˈkaːre,"to rub, chafe","fricō, fricāre, fricuī, frictum"
Latin,lat,242,132,salt,sāl,saːl,common salt (sodium chloride),G.sg. salis
Latin,lat,242,133,sand,(h)arēna,(h)aˈreːna,"sand; (pl. collect., also) grains of sand",Alternative non-aspirated form arēna (asēna). ...
Latin,lat,242,134,say,dicere,ˈdiːkere,"to talk, speak, say, declare","dīcō, dīcere, dīxī, dīctum"
Latin,lat,242,135,scratch,scabere,ˈskabere,"to scratch (a part of the body), esp. in order to relieve irritation","scabō, scabere, scābī."
Latin,lat,242,136,sea,mare,ˈmare,sea,G.sg. maris.
Latin,lat,242,137,see,uidēre,wiˈdeːre,"to perceive with the eyes, see","uideō, uidēre, uīdī, uīsum"
Latin,lat,242,138,seed,sēmen,ˈseːmen,"that which is sown, the seed of plants",G.sg. sēminis
Latin,lat,242,139,sew,suere,ˈsuere,"to make by stitching together, sew","suō, suere, suī, sūtum"
Latin,lat,242,140,sharp,acer,ˈaːker,"sharp, pointed",EXCLUDED.
Latin,lat,242,140,sharp,acūtus,aˈkuːtus,"sharpened, pointed, tapering","G.sg. acūtī; acūtus, acūta, acūtum"
Latin,lat,242,141,short,breuis,ˈbrewis,"having a small spatial extent, short",G.sg. breuis.
Latin,lat,242,142,sing,canere,ˈkanere,"to sing, chant","canō, canere, cecinī, cantum (cf. ..."
Latin,lat,242,143,sit,sedēre,seˈdeːre,"to sit, be seated","sedeō, sedēre, sēdī, sessum"
Latin,lat,242,144,skin,pellis,ˈpelːis,hide (of an animal),EXCLUDED.
Latin,lat,242,144,skin,cutis,ˈkutis,,G.sg. cutis
Latin,lat,242,145,sky,caelum,ˈkae̯lum,"sky, firmament",G.sg. caelī
Latin,lat,242,146,sleep,dormīre,dorˈmiːre,"to be or fall asleep, sleep","dormiō, dormīre, dormīuī, dormītum"
Latin,lat,242,147,small,paruus,ˈparwus,"small in size or extent, amount or quantity",G.sg. paruī; cogn. with 'few' ...
Latin,lat,242,148,smell,olfacere,olˈfacere,"smell (trans.), perceive odour","olfaciō, olfacere, olfēcī, olfactum."
Latin,lat,242,149,smoke,fūmus,ˈfuːmus,"smoke, fumes",gen. fūmī
Latin,lat,242,150,smooth,lēuis,ˈleːwis,"free from irregularities of surface, smooth",G.sg. lēuis. Not to be ...
Latin,lat,242,151,snake,anguis,ˈaŋgwis,"snake, serpent","Of the two Latin ""snake"" ..."
Latin,lat,242,151,snake,serpēns,ˈserpeːns,"snake, serpent","Of the two Latin ""snake"" ..."
Latin,lat,242,152,snow,nix,niks,snow,G.sg. niuis
Latin,lat,242,153,some,aliqui,ˈalɪkʷiː,,
Latin,lat,242,154,spit,spuere,ˈspuere,"to eject saliva, etc., from the mouth","spuō, spuere, spuī, spūtum"
Latin,lat,242,155,split,scindere,ˈskindere,"to divide deeply by a violent blow, etc.; split, cleave","scindō, scindere, scicidī, scissum"
Latin,lat,242,155,split,findere,ˈfindere,"to split apart, cleave","findō, findere, fidiī, fissus (EXCLUDE?)"
Latin,lat,242,156,squeeze,premere,ˈpremere,"to exert a steady force against, apply pressure to, press; press in one's grasp, grip tight; press together, squeeze","premō, premere, pressī, pressus"
Latin,lat,242,157,stab,fodere,ˈfodere,"to pierce, prick, prod, jab, stab; to thrust home (blows)","fodiō, fodere, fōdī, fossum; identical ..."
Latin,lat,242,158,stand,stāre,staːre,"to stand, be in a standing position, stand up (of men, animals)","stō, stāre, stetī, statum"
Latin,lat,242,159,star,stēlla,ˈsteːlːa,star,G.sg. stēllae
Latin,lat,242,160,stick,baculum,ˈbakulum,"staff, walking stick",G.sg. baculī
Latin,lat,242,161,stone,lapis,ˈlapis,"stone, pebble",G.sg. lapidis; IE *lep- (Walde ...
Latin,lat,242,161,stone,petra,ˈpetra,"rock, boulder, crag",EXCLUDED. early loan word from ...
Latin,lat,242,162,straight,rectus,ˈrektus,straight (as opposed to crooked),"G.sg. rectī; rectus, recta, rectum."
Latin,lat,242,163,suck,sūgere,ˈsuːgere,to suck (a liquid),"sūgō, sūgere, sūxī, sūctum"
Latin,lat,242,164,sun,sōl,soːl,the sun (as a heavenly body),G.sg. sōlis
Latin,lat,242,165,swell,tumēre,tuˈmeːre,"to become distended or inflated, swell","tumeō, tumēre, tumuī"
Latin,lat,242,166,swim,nāre,ˈnaːre,to swim,"nō, nāre, nāuī"
Latin,lat,242,167,tail,cauda,ˈkau̯da,"tail (of an animal, bird, fish, or other creature)",G.sg. caudae
Latin,lat,242,168,that,ille,ˈilːe,that (denoting a person or thing in a place indicated by a speaker),"G.sg. illīus; ille, illa, illud"
Latin,lat,242,169,there,ibi,ˈibiː,"in that place, there",cf. 'here' in /cognate/2691/. < ...
Latin,lat,242,170,they,eī,eiː,they,"eī, eae, ea (G.sg. eōrum); ..."
Latin,lat,242,171,thick,crassus,ˈkrasːus,"having considerable thickness in section, thick","G.sg. crassī; crassus, crassa, crassum ..."
Latin,lat,242,171,thick,spissus,ˈspisːus,"dense, solid, compact (of solids); thick, viscous (of liquids)",EXCLUDED.
Latin,lat,242,172,thin,macer,ˈmaker,"thin, lean, scraggy (of men and animals)","EXCLUDED. macer, macra, macrum."
Latin,lat,242,172,thin,tenuis,ˈtenuis,"slender, thin (of things small in cross-section)",G.sg. tenuis
Latin,lat,242,173,think,cōgitāre,koːgiˈtaːre,"to think, think about, ponder, consider","cōgitō, cōgitāre, cōgitāuī, cōgitātum"
Latin,lat,242,174,this,hic,hik,"this (indicating a particular person or thing that is present in place, time, or thought)","G.sg. huius; hic, haec, hoc"
Latin,lat,242,175,thou,tū,tuː,"thou, you (sg.)","G.sg. tuī, D.sg. tibi, A.sg. ..."
Latin,lat,242,176,three,trēs,treːs,three,G.sg. trium
Latin,lat,242,177,throw,iacere,ˈjakere,"to propel through the air, throw, cast","iaciō, iacere, iēcī, iactum"
Latin,lat,242,178,tie,ligāre,liˈgaːre,"to fasten, bind, tie","ligō, ligāre, ligāuī, ligātum"
Latin,lat,242,179,tongue,lingua,ˈliŋɡwa,tongue,G.sg. linguae
Latin,lat,242,180,tooth,dens,dens,tooth,G.sg. dentis
Latin,lat,242,181,tree,arbor,ˈarbor,tree,G.sg. arboris
Latin,lat,242,182,turn,uertere,ˈwertere,"to cause to revolve or move about a centre, turn, spin","uertō, uertere, uertī, uersum"
Latin,lat,242,183,two,duo,ˈduo,two,G.sg. duōrum
Latin,lat,242,184,vomit,uomere,ˈwomere,"to be sick, vomit (intr.)","uomō, uomere, uomuī, uomitum"
Latin,lat,242,185,walk,ambulāre,ambuˈlaːre,"to go on foot, walk","ambulō, ambulāre, ambulāuī, ambulātum"
Latin,lat,242,186,warm,tepidus,ˈtepidus,"having a warm, but not hot, temperature, lukewarm","G.sg. tepidī; tepidus, tepida, tepidum"
Latin,lat,242,186,warm,calidus,ˈkalidus,"having a high temperature, hot; made hot by heating",EXCLUDED.
Latin,lat,242,187,wash,lauāre,laˈwaːre,"to clean by washing, wash","lauō, lauāre, lauāuī, lauātum"
Latin,lat,242,188,water,aqua,ˈakʷa,water,G.sg. aquae
Latin,lat,242,189,we,nōs,noːs,we,Gen. nostrī/nostrūm
Latin,lat,242,190,wet,ūmidus,ˈuːmidus,"wet, moist","G.sg. ūmidī; ūmidus, ūmida, ūmidum"
Latin,lat,242,191,what,quid,kʷid,what?,Neut. interrogative singular.
Latin,lat,242,192,when,quandō,ˈkwandoː,At what time? when?,Alternative form quando (with iambic ...
Latin,lat,242,193,where,ubi,ˈubi,In what place? where?,Alt. ubī (w/o iambic shortening). ...
Latin,lat,242,194,white,albus,ˈalbus,"white, light coloured","Gen.sg. albī; albus, alba, album"
Latin,lat,242,195,who,quī,kʷiː,,"interrogative pronoun, N.sg. masc. (quae ..."
Latin,lat,242,196,wide,lātus,ˈlaːtus,"having a specified transverse extent, broad, wide","gen. lātī; lātus, lāta, lātum. ..."
